shap_sample_idx,cluster,pca_x,pca_y
161297,1,8.840855,1.1110748
113369,0,-3.7528627,-8.159771
153840,1,8.607421,1.0354279
29618,2,-4.1782465,3.1193006
187244,1,8.352752,-0.22095728
105606,4,-4.4654016,4.2597876
7319,2,-4.2778373,2.3963695
73047,1,8.1924925,-0.14931925
37829,0,-3.5840597,-8.882054
90634,1,8.983626,0.84874564
109898,0,-3.1186397,-8.168263
19249,4,-4.414959,4.264088
146482,2,-4.155815,2.6518548
40302,4,-4.3918214,4.0673547
159789,2,-4.340733,2.2890062
190559,1,8.922437,1.1558468
113118,0,-3.6313179,-8.843664
74654,1,8.403483,-0.24059351
176822,2,-4.5799723,2.2573605
8776,4,-4.311952,3.3490927
81872,4,-4.491102,3.9031234
16019,1,8.519047,0.91558367
165886,1,8.635126,1.4289285
157450,2,-4.387713,2.9862552
6056,1,8.715544,1.138104
127883,2,-4.291723,2.151721
73305,1,8.873664,0.7039616
158871,4,-4.4945283,3.537587
91106,1,8.251314,0.11975788
156874,3,-2.6487114,-2.2391763
71957,3,-2.958698,-3.4612947
158008,4,-4.2227626,3.9118967
188696,3,-2.6563752,-2.204035
40353,3,-2.420481,-1.3567587
87442,4,-4.525421,3.2643154
82221,1,8.939342,1.1792833
179472,3,-3.0495381,-2.6857204
141454,2,-4.315052,2.3842328
30991,2,-4.183968,3.3732827
29050,1,8.708599,0.49492335
174174,1,8.370365,0.13849767
186718,2,-4.194135,2.4071696
9896,4,-4.4775105,3.3600316
81852,2,-4.504473,2.334497
11990,1,8.729073,1.2616938
157270,1,8.635295,0.26070225
171837,1,8.54137,-0.12632477
7860,4,-4.313228,3.9314353
179936,1,8.682786,1.3923752
89224,4,-4.4263277,4.069835
7718,2,-4.3178444,2.4397032
15748,2,-4.432312,2.1518087
169405,4,-4.2930527,3.532752
106473,4,-4.5327077,4.1684628
28420,1,8.535492,0.8362419
174640,4,-4.119728,3.8682525
90805,4,-4.350486,4.0573134
149125,1,8.799957,1.230101
77533,3,-2.5780344,-2.6270711
151063,3,-2.625596,-1.3377444
70200,0,-2.6648698,-4.407724
18845,0,-3.6445372,-8.702827
44797,0,-2.9186623,-7.305473
162131,1,8.408712,0.17732131
108008,1,8.423842,-0.21209148
167426,1,8.363934,0.9783842
162637,4,-4.491498,3.8737254
86843,4,-4.439357,3.7761152
14532,1,8.8264265,1.2314289
169991,1,8.708889,1.0522707
29024,0,-3.182565,-8.08528
85430,1,8.61934,0.9519144
180615,4,-4.245655,3.7176583
189555,1,8.609807,0.87898505
10736,4,-4.1973042,3.786574
150598,3,-2.6027033,-3.2895892
60269,0,-3.17852,-6.6147575
85465,4,-4.381106,4.0913115
50399,4,-4.463268,3.4784105
85216,4,-4.2639933,3.8641486
14356,2,-4.253106,2.451502
43914,3,-2.1225584,-2.2313898
33792,1,8.811916,1.1218132
174169,3,-2.956927,-1.9958519
172444,0,-3.30044,-7.657013
183542,0,-3.7348282,-7.021996
70547,4,-4.201705,3.4914083
20211,1,8.262957,0.07939711
52610,4,-3.701751,3.6100993
25140,2,-4.602359,3.1837327
60327,0,-3.8589747,-6.5969534
160297,1,8.183131,-0.10870365
59827,0,-3.273907,-6.4624515
152071,2,-4.183673,3.1926262
118652,4,-4.4685774,3.8220305
119505,4,-4.2724586,3.3117845
15174,3,-2.9196177,-2.036063
96317,4,-4.4492955,3.730065
18807,0,-3.4233181,-8.230223
152326,1,8.579476,1.1759795
99812,0,-3.3474789,-7.520117
17493,1,8.116191,0.28058982
87056,4,-5.2344646,3.8667748
124124,1,8.44234,1.2104361
103762,2,-4.480303,2.5891886
37103,2,-4.5593534,2.4417164
112954,0,-3.8022196,-8.594368
91558,2,-4.487881,3.3731997
149174,4,-4.233593,4.0021687
159280,4,-4.2048097,4.0140038
176453,1,8.328211,0.17789325
10444,4,-3.9742703,3.5059235
184885,4,-4.623491,3.7220924
162213,3,-2.8706653,-2.3249187
189610,4,-4.2666426,3.9261656
181236,0,-3.7747946,-8.206176
21836,1,8.479412,0.003492325
156092,1,8.3107815,-0.21467113
110009,2,-4.3865643,3.1765594
169159,1,8.797009,1.2303897
17165,3,-2.7401466,-3.4435482
77539,3,-2.4280055,-2.8084636
21812,0,-3.4044106,-8.065112
98345,4,-4.724882,4.285005
39803,4,-4.4989104,3.6261656
155990,4,-4.3973975,3.9718893
49492,1,8.689263,0.6944539
110697,4,-4.381492,3.452562
105223,1,5.7696333,-5.14162
161,2,-4.192597,2.4305315
190281,1,8.010413,-0.39100626
176358,1,8.292726,0.29022056
150775,4,-4.109342,3.876645
171047,1,8.505841,1.1573609
109672,0,-3.632859,-8.833203
171544,1,8.4986,1.2291591
86773,4,-4.4190426,3.3997262
21666,2,-4.439885,2.8887165
177995,2,-4.15891,2.1921742
113882,0,-3.38771,-7.4849524
109815,0,-3.3307185,-7.4684424
75817,3,-2.7384603,-1.4320605
167861,2,-3.9426947,2.2911835
48440,4,-4.4769635,3.9354694
98354,4,-4.6715045,4.3504977
117121,2,-4.557884,2.5301893
154400,1,8.721961,1.1437944
38595,1,8.764316,0.81764233
70187,0,-2.919193,-4.4377155
162523,2,-4.431432,2.8241062
86796,1,8.7968,0.17967191
160706,4,-4.4178805,3.8506274
147707,2,-4.25288,2.197313
105014,4,-4.3398223,4.1475787
27055,0,-3.0961683,-7.0660458
137587,2,-3.6956973,1.824065
60132,1,8.208418,0.9696411
97136,0,-3.5814548,-8.8770685
102743,4,-4.6064076,4.22526
7017,3,-2.621115,-3.4912527
160100,1,8.1298685,0.045506004
77767,3,-3.648345,-2.9791048
27931,4,-4.595742,4.021927
88115,4,-4.461779,4.088401
115344,4,-4.2478967,3.5459764
4873,4,-4.483819,3.3995895
35450,1,8.614457,0.6540898
59341,0,-3.0640714,-6.5070553
77294,4,-4.2463713,3.9114811
102972,1,8.799065,0.29871038
18254,3,-3.4958441,-1.3510178
10712,1,8.756194,1.2603447
19876,2,-4.4853992,2.6176407
8190,2,-4.2861443,2.5022633
159075,1,7.9516706,-0.2565909
97394,4,-4.5882707,3.574556
13108,2,-4.6371236,3.1385
14039,2,-4.428614,3.2935317
5833,1,5.709113,-4.1258864
173010,2,-4.41367,2.2514143
112901,1,8.760773,1.3766698
51447,1,8.070566,-0.10764193
175788,4,-4.535832,4.3061924
159208,2,-4.8097296,2.2578802
167703,2,-4.6708565,3.324438
48336,0,-3.0828767,-8.142124
90762,1,8.608067,0.36545306
37447,4,-4.439532,3.4826653
185603,0,-3.8000216,-8.775303
113250,4,-4.2377543,3.6182175
103863,4,-4.6360483,3.7095993
68086,3,-2.4617944,-2.9799874
81762,4,-4.4598494,3.9130864
101577,0,-3.293775,-7.338011
20395,2,-4.487045,3.1836953
169797,4,-4.6913285,3.9733474
111828,2,-5.1060214,2.5117753
13382,1,8.534661,0.5752586
166595,0,-2.884391,-6.716803
33260,4,-4.4249616,4.0161853
176469,4,-4.519283,3.431789
83046,1,8.80992,1.0957544
92206,4,-4.4307184,4.0091715
184584,2,-4.4734607,2.603989
13627,4,-4.5056496,3.997024
103816,4,-4.3553224,4.011135
174288,1,8.537013,1.2769551
39462,4,-4.5961437,4.0622935
110256,0,-3.359304,-8.465187
89130,2,-4.0747285,2.6842093
111466,3,-2.751426,-2.6168978
147874,1,8.18599,-0.11826379
128164,4,-4.1240783,4.054903
36728,4,-4.336653,3.5658262
125273,3,-2.2387543,-3.6508873
87914,1,8.709122,1.2321361
124633,0,-3.40531,-6.804728
4899,3,-2.7971213,-1.201836
109886,0,-3.3979442,-7.4977455
143153,1,8.63437,1.2828873
161868,1,8.781979,1.3275949
83285,1,8.630672,0.97003835
153933,1,8.594861,1.7502046
185396,2,-4.4357624,2.7387455
187579,0,-3.4254649,-7.6132092
174395,4,-4.28418,3.930829
186043,0,-3.060638,-8.362218
154626,1,8.377815,0.21310517
155956,2,-4.2304387,2.5338588
137392,3,-2.8071856,-2.8111932
101975,2,-4.536447,2.8000047
149427,3,-2.5547335,-1.9074981
17682,1,8.639501,1.1578271
166414,1,8.625664,1.5363905
3505,2,-4.2939053,2.7483563
102694,4,-4.3067207,3.6171553
103370,4,-4.515364,3.663167
137607,2,-3.6293006,2.1405883
149161,1,8.341896,0.9451826
91358,4,-4.349339,4.1397157
165830,2,-4.300247,2.388934
157287,1,8.727623,0.037770912
151096,2,-4.1517425,2.76306
174178,4,-4.2771173,3.848993
108023,4,-4.3884735,3.7007596
37755,0,-3.4441667,-7.228217
121645,1,8.172522,0.20333807
12082,4,-4.4896665,4.1185913
24952,3,-2.3906212,-1.6147958
11511,1,5.6494493,-5.15532
154110,3,-2.233538,-2.0290046
17180,3,-2.6608992,-3.6122081
175829,1,7.7220984,-0.070069544
153505,2,-4.262937,2.517418
10318,1,8.468962,-0.07090416
107602,4,-4.4874516,3.8181689
179687,4,-5.3002844,3.9861035
163949,4,-4.4635572,4.10672
78235,1,8.437259,1.3576627
157271,1,8.897603,0.9130346
27245,4,-4.499307,3.941946
149446,1,8.621297,0.423996
35915,1,8.671299,0.9018315
8484,1,8.601138,0.90189457
154251,3,-2.8043828,-2.5700688
186252,3,-2.621486,-2.4160829
20227,4,-4.473736,3.9588802
41299,0,-2.9470673,-8.373517
147824,4,-4.289608,3.9032087
175334,4,-4.5778365,3.9576936
143822,3,-2.4962015,-2.4614933
44304,3,-2.2869923,-3.2033696
17420,1,8.864676,1.0656054
149600,2,-4.2204885,2.1952488
40317,1,8.872121,1.1743296
40750,4,-4.5043397,3.9866061
87203,0,-3.6133845,-8.561387
170528,0,-3.493667,-8.706696
119190,4,-4.2532806,3.9681468
154634,4,-4.4713845,4.123938
86488,1,8.728369,1.320141
31721,1,8.637603,1.1231537
68646,4,-4.2556343,3.6730537
45620,0,-3.3557684,-8.206443
90512,1,8.712059,1.1596869
96521,4,-4.648002,4.277658
53948,3,-3.1121154,-2.6779044
123840,3,-3.068023,-3.0009847
154374,3,-3.3898425,-3.7343488
48325,0,-3.0270011,-8.294041
162888,4,-4.4174523,3.5725183
22919,1,8.951756,1.0644436
159571,4,-4.0506697,3.8475876
159735,1,8.453096,1.1446793
137675,4,-4.5009685,3.8618279
96653,3,-2.7849364,-4.465003
13575,1,8.840308,1.2950362
188741,1,8.790854,1.1258591
185021,1,8.623472,1.2928643
15562,2,-4.538899,3.2250667
174351,2,-4.699614,3.2915587
176311,1,8.4461355,1.049091
186679,2,-4.41291,2.6665175
79621,4,-4.4223404,3.8892887
2252,1,8.238964,0.13014765
150299,3,-2.526548,-2.5602443
80907,3,-2.9306133,-3.1417844
112154,3,-2.9167373,-3.342949
163673,1,8.599984,0.8190555
114300,3,-3.1900585,-2.746184
13434,1,8.744818,0.737098
149421,1,8.463494,1.1227673
155040,4,-4.6001277,4.0589104
99752,0,-3.1260078,-7.23638
60735,4,-4.0492,3.7289193
94323,1,8.432461,0.050998367
64272,0,-3.2083666,-6.5626984
100068,0,-3.739354,-8.553035
18790,0,-3.2767663,-6.736913
100965,0,-3.2599175,-7.9626813
159249,4,-4.3106475,3.9628615
118109,4,-4.547972,3.9482787
144817,2,-3.5774925,2.0941343
180722,0,-3.7864032,-8.132311
117332,4,-4.59944,4.247079
20945,1,8.465988,1.0564631
180471,0,-3.6842752,-8.531454
27406,0,-3.4179673,-8.705629
33836,4,-4.1941442,3.4140444
30087,1,8.628644,0.8981525
8256,1,8.496218,0.91746134
24195,1,5.769574,-5.2275724
111739,4,-4.5299983,4.0519395
154146,1,8.538639,0.9399274
112006,0,-3.6101506,-8.677261
159954,1,8.906388,1.3676252
154621,2,-4.3277597,3.4072611
9775,1,8.660011,1.231201
17816,1,8.366486,0.10699217
86501,1,8.5953,-0.010325766
150667,1,8.509445,1.2524182
27540,2,-4.653895,2.6042573
181014,0,-3.800902,-8.475126
144004,2,-4.1683173,2.5945914
176894,4,-4.5192523,4.045479
114289,3,-3.1821814,-2.747574
85013,1,8.5430975,-0.20096084
27327,1,8.494836,1.1764804
19641,1,8.502344,0.72442895
101281,1,8.6402645,1.207799
23933,1,8.271445,-0.096154206
22064,4,-4.448511,3.8078113
99758,0,-3.4816456,-8.744035
96519,4,-4.598089,4.1481943
97179,0,-3.1178653,-8.343572
13145,4,-4.454788,3.797635
186918,0,-3.630371,-8.479862
87888,4,-4.3895936,3.91634
20446,0,-3.0514138,-7.1558657
90978,4,-4.3318486,3.7442868
29709,2,-4.5708046,2.7246673
72871,1,8.434556,0.9338454
159765,1,8.343417,0.8818355
88693,4,-4.4451537,3.745111
26703,4,-4.572355,4.074383
35768,0,-3.375576,-7.776355
49312,2,-4.274235,2.4307775
152937,1,8.71029,1.0594391
82871,4,-4.37111,3.8137941
43830,4,-4.6227856,4.039868
92215,3,-2.8400784,-1.096864
18515,0,-3.3769064,-7.8316584
185895,1,8.473152,0.80606556
149214,1,8.379536,1.5351006
21995,1,8.649576,1.2670671
145167,4,-4.488114,3.9443703
156505,1,8.576209,1.2604939
82635,1,8.520695,0.4733126
188735,4,-4.396869,4.346844
36929,1,8.137215,0.031081116
115811,0,-3.4555497,-7.4524803
87933,1,8.87439,0.9980027
33560,0,-3.7203887,-8.307363
35650,2,-4.3075314,3.282433
32740,1,8.466499,0.32568783
114950,1,8.986442,1.0067761
158784,4,-4.420209,3.7365568
5417,2,-4.336132,2.630085
147483,1,8.419187,-0.039281767
153457,2,-4.253971,2.3890963
173740,2,-4.1679144,2.574446
82034,4,-4.3381453,3.9835463
157581,4,-4.470676,4.112567
29189,1,8.735191,0.7407321
39467,4,-4.494099,4.0095754
38717,0,-3.5266085,-8.36918
111540,1,8.568102,0.9488058
30415,0,-3.5333278,-7.4773316
6084,4,-4.3974586,3.9340754
29426,0,-3.6434102,-7.4069667
139586,0,-3.6199338,-7.401927
109005,0,-3.550169,-7.316848
111947,0,-3.6497798,-8.864125
41958,1,8.402833,0.08009439
86781,2,-4.46443,2.6249926
80070,3,-2.3632457,-1.725822
11397,4,-4.0565495,4.019268
176848,4,-4.519041,3.879954
45956,0,-3.445397,-7.312448
46648,1,6.305452,-4.9194665
36844,0,-2.9700956,-7.1901283
94325,1,8.939442,1.15314
151876,1,8.868393,0.773799
187090,4,-4.2215185,3.8794272
47910,4,-4.0214148,3.7439604
108936,0,-3.2515259,-8.0034685
36884,1,8.702497,1.1550871
22920,1,8.94487,1.1239996
86551,1,5.9443903,-1.4769095
107845,0,-3.458722,-8.94802
137610,4,-4.3417697,3.8343756
48282,0,-3.6194127,-8.701009
24941,4,-4.462666,4.112516
17698,1,8.561598,0.95050293
22186,2,-4.5511355,3.228538
148420,1,7.9092913,0.31130704
49448,2,-4.4374123,2.6887958
119391,4,-4.4390197,3.8785696
116468,3,-2.5868287,-2.209784
182566,0,-3.6684897,-8.346301
173038,2,-4.5563965,2.123845
15317,2,-4.3085403,3.1126735
157946,4,-3.9376433,3.9096937
33431,4,-5.1920004,3.6660388
131799,1,8.177882,-0.13286066
166504,2,-4.2293487,2.4904623
90046,3,-2.904766,-3.2976184
103524,2,-4.4382696,3.272602
48843,4,-4.401198,3.8809485
87295,1,8.9484625,0.60203093
21352,2,-3.8131645,2.502211
171238,2,-4.3146386,2.589836
178664,3,-3.1964242,-3.3238099
166259,1,8.610409,1.0436865
176415,4,-4.4964275,4.065597
184889,4,-4.644578,3.802639
8577,1,8.824614,1.329611
161491,1,8.851298,1.1594933
92261,2,-4.4386272,2.4248452
53721,3,-3.5860877,-4.0170035
48617,4,-4.5022187,4.237648
191015,1,8.639159,1.0441737
111578,1,8.685507,1.0361737
143756,4,-4.393878,3.990927
137190,3,-2.3985827,-2.960995
91074,2,-4.481839,2.3535337
14368,4,-4.362618,4.2330146
26815,0,-3.2144454,-7.425284
23558,1,8.472802,0.9864619
95727,3,-2.8244443,-2.7772603
114803,2,-4.4198904,2.4069917
30499,1,8.8637905,1.1431708
188359,4,-4.5167766,3.7369764
59917,0,-3.430176,-6.2379317
156262,1,8.331954,-0.24118343
178939,3,-2.7809677,-4.071392
124452,3,-2.8945203,-3.195927
178061,1,8.543421,1.3686014
84544,4,-4.228432,3.6125848
157137,1,8.001069,-0.052243154
173247,1,8.355794,-0.081126824
99232,0,-3.3217242,-7.7430367
160433,1,8.25164,0.9909302
147559,1,8.207906,0.012809682
174915,4,-4.494117,3.7000763
9001,3,-2.5689294,-1.698633
79412,2,-3.7448504,2.2498624
159287,1,8.45216,0.7882082
188212,4,-4.667905,4.1372733
165768,2,-4.561359,2.7822585
114682,0,-3.702809,-8.64435
100228,2,-4.4741507,2.979145
161892,1,8.855571,1.2152603
16069,1,8.72197,0.12983772
156705,4,-4.295962,4.0067997
191633,2,-4.151762,2.8369558
162904,4,-4.2267885,3.597935
40047,1,8.228895,0.5848847
182774,4,-4.397054,3.4990525
111555,4,-4.48771,3.7374253
161113,1,8.800593,0.9386425
93371,2,-4.543628,3.1462095
82282,3,-2.9828296,-3.114042
88238,2,-4.031664,3.0433564
189542,1,8.452648,1.3230895
29247,1,8.497592,0.9249764
95848,4,-4.494088,4.178962
83942,4,-4.428628,3.7774491
60183,0,-3.3748367,-6.637037
187320,2,-4.406069,2.5749028
169586,3,-3.1193948,-3.459609
77560,3,-2.4746385,-2.612589
43403,1,9.030815,0.8856461
176389,4,-4.537523,3.9784603
94359,1,8.792976,1.2056843
26118,4,-4.5090837,3.407511
10923,1,8.11313,0.6370806
163224,4,-4.3822694,3.9674516
2340,4,-4.2573566,4.1463723
11095,1,8.4592705,1.4887571
35218,2,-4.202462,2.578337
178258,3,-2.991175,-2.8539886
49414,2,-4.368145,2.4598775
107894,0,-3.6471043,-8.702504
151778,1,8.88288,0.7704753
79105,1,8.413521,-0.08040022
150353,3,-2.864519,-3.0991483
83096,4,-4.3739696,4.0435853
3844,1,8.718799,0.7930551
80454,1,8.803393,1.227236
34457,0,-3.5277946,-8.886417
35485,2,-3.9245696,2.5522902
122279,2,-3.9562345,2.4543843
163096,1,8.580422,0.20528068
79945,2,-3.7049665,2.2226596
77585,3,-2.4234884,-2.6027703
89927,3,-2.672305,-2.3133755
79416,3,-2.6963959,-2.3275871
115337,4,-4.4777102,3.8195865
75547,4,-5.103935,3.8416135
74734,4,-4.2001905,3.8198524
164854,3,-3.519659,-2.6259437
168422,1,8.695299,1.3195983
97168,0,-3.4184606,-8.680096
156506,4,-4.443564,3.8645568
5646,4,-4.2702255,3.6606872
188624,3,-2.5762227,-2.3067784
81624,2,-4.4144773,2.6062334
167837,2,-4.412691,3.0082812
75830,3,-3.0902252,-3.3041644
25560,4,-4.542626,3.7074866
39477,4,-4.597639,4.088476
17405,0,-3.307581,-7.4838595
163349,1,8.765151,1.2217838
81142,1,8.2747135,0.3020577
37038,0,-3.464984,-8.291915
157300,1,8.715884,1.0907251
83550,1,8.147707,-0.23449832
179741,1,8.485151,1.2398764
8569,1,8.5372095,1.3933007
86782,1,8.70709,0.95264554
22171,1,8.761446,1.0616072
101155,0,-3.2976112,-7.9618735
99731,0,-3.5381398,-8.562553
114685,0,-3.3876529,-7.212575
157037,3,-2.4536288,-1.3655416
99468,0,-3.3803294,-7.7735224
30828,4,-4.245682,3.7020633
160252,1,8.173735,-0.04689119
159057,1,8.711756,1.1957926
77301,4,-4.1344476,3.8384693
100157,0,-3.2714477,-8.160297
68634,2,-4.3689027,2.3838234
2359,1,8.6995,1.122559
38910,4,-5.300504,3.5920732
127708,2,-4.167,2.274326
142682,1,8.789475,1.2427369
169078,2,-4.257207,3.0468605
86623,4,-4.496179,3.8432329
3096,2,-4.3667774,2.1168807
189534,1,8.517855,1.1840395
104089,0,-3.5975046,-8.866108
12479,1,8.737772,0.7639452
23032,1,8.654953,0.79750824
181001,0,-3.6591597,-8.572664
37283,4,-4.467417,3.455694
59436,0,-3.0525253,-6.5514593
83280,1,8.639796,0.9619
98171,4,-4.58926,3.9332678
80503,4,-4.371857,3.4137285
185367,4,-3.9232368,3.2903764
147798,1,7.6310153,-0.13603641
99076,2,-4.442666,2.9589708
26250,1,6.0737205,-5.1184483
51586,1,5.8306427,-3.4987698
75557,4,-5.213035,3.7721152
115689,0,-3.1104171,-8.126282
176917,4,-4.5706964,4.1385984
18292,1,8.684338,1.2870548
93710,4,-4.5519733,3.9107416
115802,0,-3.5121918,-7.690729
93114,3,-3.106916,-2.0734694
49467,2,-4.43124,2.3746731
142932,3,-2.4588478,-1.6796187
8003,2,-4.200561,2.9579954
121698,1,6.008264,-3.3908303
20831,1,8.532096,0.6619644
151875,1,8.756473,0.545933
5363,1,5.8058047,-3.9377828
110810,2,-4.5898404,3.2905695
19350,1,8.590478,-0.23256841
59822,0,-3.3023362,-6.394754
40644,0,-3.1500638,-8.671742
100361,2,-4.7436576,3.14337
89822,1,8.559906,1.1175419
29635,1,8.716753,1.4547561
28068,2,-4.3563805,2.6874762
43801,1,5.5926204,-5.0480776
82060,3,-2.7838469,-2.2838566
88758,1,8.720812,1.052327
168436,3,-3.1765163,-3.036237
29505,0,-3.66442,-7.2716618
20791,1,8.737927,1.0219517
39446,4,-4.6157637,4.09327
169623,4,-4.5914655,4.0409527
16828,0,-3.4583879,-7.4981275
19849,0,-3.4587243,-7.193962
97120,0,-3.5968516,-8.60061
84461,1,8.723169,0.96219814
17521,1,8.581291,0.99024653
28790,2,-4.633938,3.208874
52933,2,-4.293617,2.3069348
88653,2,-4.619716,2.3246253
109286,1,8.865455,1.1917468
15377,1,8.5847845,0.75566983
85719,1,8.169951,-0.027449155
86674,1,8.636633,0.78129566
97210,0,-3.4950879,-8.8300495
113230,4,-4.353413,4.138711
188750,4,-4.1527843,3.857786
89065,4,-4.420403,4.121904
167473,2,-4.41691,3.0665371
24381,4,-4.5320206,4.134043
42275,4,-4.5100155,4.232767
15792,4,-4.610345,4.214179
160450,2,-4.294765,2.3770125
114228,0,-3.430935,-7.248429
168106,3,-3.409453,-2.1286297
137476,2,-4.019765,1.9069043
60030,0,-2.9756603,-5.779881
119651,4,-4.5027504,4.2205215
81933,3,-2.7342079,-1.308147
178426,3,-2.936541,-0.9796667
26827,0,-2.9259236,-7.3039327
176953,2,-3.819461,2.6335278
12913,2,-4.424604,2.552017
96611,3,-2.3552594,-3.1159968
43305,1,8.253383,-0.25940216
41241,0,-3.5171402,-7.2620873
127870,3,-2.6015363,-2.1235533
41630,1,8.451714,-0.032696575
86278,1,8.8820505,1.207543
152595,4,-4.2578225,4.021048
80832,4,-4.412722,3.7339
82967,4,-4.467795,3.8616874
77243,4,-4.427213,3.8947802
35304,0,-3.8800106,-8.320364
75524,4,-5.226579,3.9164321
9649,1,8.5128355,0.78051627
46433,0,-3.3162436,-7.5479774
39222,4,-5.037958,3.5033374
85419,1,8.284491,0.102523215
187474,3,-2.6175961,-2.7522662
102535,3,-2.6809702,-1.8012983
164801,1,6.3031697,-2.9178138
48438,4,-4.5827804,4.1722417
67634,3,-2.1058662,-3.1843839
77555,3,-2.4723094,-2.604555
46258,0,-3.0863273,-7.6323414
171241,4,-4.3673615,4.126293
106869,2,-4.5321884,2.532574
173218,4,-4.5254116,3.6245368
166031,1,8.048015,0.1712213
123566,2,-3.95569,2.250667
170524,0,-3.5099025,-9.037963
155121,4,-4.645794,4.032139
101179,0,-3.1268613,-7.9519024
101999,1,8.50458,1.2809119
149310,1,8.602515,1.1662222
163535,1,8.8652725,1.0650537
175513,4,-4.55056,3.2720451
15128,1,8.706126,1.1519269
151033,3,-2.6458108,-2.5999079
86513,0,-3.561809,-8.681217
135102,0,-3.0645657,-7.399582
172179,2,-4.7197213,2.6343672
118108,4,-4.475502,3.9586391
73279,1,8.2438,-0.16534588
89722,1,8.046767,0.2187066
172594,2,-4.676426,2.6107311
152227,1,8.181765,0.09479386
105082,4,-4.427144,4.17799
165295,1,8.906289,0.7598095
92217,2,-4.5435724,2.5834696
103253,1,8.877043,0.821912
29816,4,-4.490701,4.055887
22023,1,8.507774,0.36650515
155404,1,8.4548645,0.60045767
92491,2,-4.4861426,3.0522642
126809,2,-4.061521,2.289904
18869,0,-3.5033238,-8.854971
155276,4,-4.052618,3.7371633
8731,4,-4.419319,4.049582
166122,4,-4.598524,4.080131
163396,4,-4.4030185,4.1231375
154441,1,8.474696,1.0691895
9941,4,-4.74198,3.8877587
39770,1,8.534084,1.0357577
8014,1,8.496155,1.363372
4828,3,-2.7595208,-1.0655891
103813,4,-4.36914,4.1163583
42862,0,-3.4910827,-8.4445305
180335,0,-3.4958975,-9.013722
173067,4,-4.583611,4.126027
180047,0,-3.9318874,-8.197661
23432,4,-4.3846917,4.116123
181958,4,-4.553593,3.6469786
21160,0,-3.363449,-7.5678844
187467,3,-2.5084486,-1.6059667
15296,3,-2.610925,-3.8716316
38228,0,-3.6076424,-9.049043
157293,1,9.007629,1.0502985
118608,4,-4.355,3.6777904
150355,3,-2.6678023,-2.7905526
169309,4,-4.6083264,4.2123713
147944,1,8.275374,0.9651652
23241,3,-2.8365057,-3.8449626
92106,1,8.691351,1.0442145
24033,1,8.079177,0.096943974
104744,4,-4.678919,4.0505633
179489,3,-2.98121,-2.8918993
152669,1,8.560852,0.8911159
181239,0,-3.7246504,-8.244255
189132,1,8.11824,-0.021003796
107388,4,-4.4458895,3.7186706
107843,0,-3.4722638,-9.042117
1680,4,-4.362082,4.128254
83199,1,8.629384,1.1581165
26580,0,-3.3032317,-7.92489
137560,2,-4.1460834,2.3392677
158091,2,-4.5121627,3.161077
100094,0,-3.7762668,-8.65259
14218,1,8.862264,1.376805
114953,4,-4.5013413,4.308439
25618,3,-2.266075,-1.7561207
5851,2,-4.213139,2.5940833
160213,1,8.351365,-0.18659028
102990,1,6.415262,-2.939851
174084,4,-4.5498767,4.207364
155986,4,-4.4041266,3.7157922
25598,0,-3.4174688,-8.828439
29548,0,-3.142405,-8.358206
180963,0,-3.3989992,-7.3271976
145133,4,-4.444574,3.8903897
44839,0,-3.4374516,-7.387571
114192,0,-3.4732928,-7.318234
30459,1,8.738453,1.0338868
49214,4,-4.2452106,3.6485343
12989,4,-4.3652897,3.8238413
46077,2,-4.3800445,2.530162
77618,4,-4.2499695,4.0422215
20563,4,-4.656124,3.910492
103117,1,8.432109,1.1116303
26370,0,-3.6209066,-8.968944
167784,4,-5.206598,3.8098824
119781,1,8.137033,-0.016839419
185050,1,8.526488,1.038465
29585,0,-2.9221768,-7.2981834
49878,2,-4.3961573,3.1592264
27471,2,-4.4154487,2.3270028
82748,1,8.1072,-0.0459185
168381,2,-4.5714703,2.316141
145540,4,-4.2296567,3.303848
147984,3,-2.5875065,-2.3916836
9363,1,8.322796,1.2310292
92332,0,-3.5275166,-8.588926
37205,1,8.703771,0.85713696
77129,1,8.819442,0.88077575
27410,0,-3.6152995,-8.506917
179944,3,-2.9377549,-2.4542375
161308,1,8.560958,1.3683747
76920,4,-4.3979096,3.7958972
20617,4,-4.3233976,3.7233016
24449,1,8.654768,1.1535543
15011,1,8.570396,0.3798728
111638,4,-4.624452,4.1810765
32721,0,-3.2113967,-7.982755
108628,4,-4.4575753,3.7429109
93617,4,-4.3252015,4.0780916
82948,2,-4.3021364,2.5160465
162892,4,-4.4799085,4.0007463
93916,4,-4.261708,3.1294417
27216,4,-4.4568057,4.127093
187987,0,-3.3319535,-7.8372836
61165,2,-4.3359056,2.1353986
31707,1,8.582463,1.306023
18840,0,-3.7264135,-8.455639
161226,2,-4.4269705,2.740557
152614,1,8.269681,0.15158273
163983,1,8.403357,0.21613477
173159,4,-4.5786004,4.179512
30838,2,-4.5753503,2.376712
41437,1,6.2437477,-2.7371376
10672,1,8.288361,0.99564
120007,3,-2.8590705,-3.3030467
22476,1,5.368656,-5.3412805
104413,1,8.847911,1.3185068
186775,0,-3.180799,-7.417912
193178,4,-4.3733234,3.9901633
9471,4,-4.3329663,3.2544973
11669,1,8.371539,1.2423251
152727,1,8.5061655,1.263296
107702,4,-4.4248405,3.7036247
